Group,Family,Scientific_name,Name_Status,Accepted_Name,Taxonomic_Note,Origin,FloraStatus,ConceptNum,Acronym,FloraPage,Scientific_name_auths
Dicotyledons,Saxifragaceae,Micranthes nelsoniana var. cascadensis,Accepted,Micranthes nelsoniana var. cascadensis,,native,Fully described,14813,MICNELCAS,,Micranthes nelsoniana (D. Don) Small var. cascadensis (Calder & Savile) Gornall & Ohba 
Dicotyledons,Saxifragaceae,Micranthes nidifica,Accepted,Micranthes nidifica,,native,Fully described,3658,MICNID,,Micranthes nidifica (Greene) Small 
Dicotyledons,Saxifragaceae,Micranthes occidentalis,Accepted,Micranthes occidentalis,,native,Fully described,3668,MICOCC,,Micranthes occidentalis (S. Watson) Small 
Dicotyledons,Saxifragaceae,Micranthes odontoloma,Accepted,Micranthes odontoloma,,native,Fully described,3669,MICODO,,Micranthes odontoloma (Piper) A. Heller 
Dicotyledons,Saxifragaceae,Micranthes oregana,Accepted,Micranthes oregana,,native,Fully described,3676,MICORE,,Micranthes oregana (Howell) Small 
Dicotyledons,Saxifragaceae,Micranthes rufidula,Accepted,Micranthes rufidula,,native,Fully described,3690,MICRUF,,Micranthes rufidula Small 
Dicotyledons,Saxifragaceae,Micranthes tolmiei,Accepted,Micranthes tolmiei,,native,Fully described,3699,MICTOL,,Micranthes tolmiei (Torr. & A. Gray) Brouillet & Gornall 
Dicotyledons,Saxifragaceae,Mitella breweri,Synonym,Pectiantia breweri,,,,2679,MITBRE,,Mitella breweri A. Gray 
Dicotyledons,Saxifragaceae,Mitella caulescens,Synonym,Mitellastra caulescens,,,,2684,MITCAU,,Mitella caulescens Nutt. 
Dicotyledons,Saxifragaceae,Mitella diversifolia,Synonym,Ozomelis diversifolia,,,,2690,MITDIV,,Mitella diversifolia Greene 
Dicotyledons,Saxifragaceae,Mitella ovalis,Synonym,Pectiantia ovalis,,,,2718,MITOVA,,Mitella ovalis Greene 
Dicotyledons,Saxifragaceae,Mitella pentandra,Synonym,Pectiantia pentandra,,,,2720,MITPEN,,Mitella pentandra Hook. 
Dicotyledons,Saxifragaceae,Mitella stauropetala,Synonym,Ozomelis stauropetala,,,,2727,MITSTA,,Mitella stauropetala Piper 
Dicotyledons,Saxifragaceae,Mitella stauropetala var. stauropetala,Synonym,Ozomelis stauropetala,,,,2727,MITSTASTA,,Mitella stauropetala Piper var. stauropetala 
Dicotyledons,Saxifragaceae,Mitella trifida,Synonym,Ozomelis trifida,,,,2732,MITTRI,,Mitella trifida Graham 
Dicotyledons,Saxifragaceae,Mitellastra caulescens,Accepted,Mitellastra caulescens,,native,Fully described,2684,MITCAU2,,Mitellastra caulescens (Nutt.) Howell 
Dicotyledons,Saxifragaceae,Ozomelis diversifolia,Accepted,Ozomelis diversifolia,,native,Fully described,2690,OZODIV,,Ozomelis diversifolia (Greene) Rydb. 
Dicotyledons,Saxifragaceae,Ozomelis stauropetala,Accepted,Ozomelis stauropetala,,native,Fully described,2727,OZOSTA,,Ozomelis stauropetala (Piper) Rydb. 
Dicotyledons,Saxifragaceae,Ozomelis trifida,Accepted,Ozomelis trifida,,native,Fully described,2732,OZOTRI,,Ozomelis trifida (Graham) Rydb. 
Dicotyledons,Saxifragaceae,Pectiantia breweri,Accepted,Pectiantia breweri,,native,Fully described,2679,PECBRE,,Pectiantia breweri (A. Gray) Rydb. 
Dicotyledons,Saxifragaceae,Pectiantia ovalis,Accepted,Pectiantia ovalis,,native,Fully described,2718,PECOVA,,Pectiantia ovalis (Greene) Rydb. 
Dicotyledons,Saxifragaceae,Pectiantia pentandra,Accepted,Pectiantia pentandra,,native,Fully described,2720,PECPEN2,,Pectiantia pentandra (Hook.) Rydb. 
Dicotyledons,Saxifragaceae,Peltiphyllum peltatum,Synonym,Darmera peltata,,,,2986,PELPEL,,Peltiphyllum peltatum (Torr. ex Benth.) Engl. 
Dicotyledons,Saxifragaceae,Saxifraga adscendens,Accepted,Saxifraga adscendens,,native,Fully described,3594,SAXADS,,Saxifraga adscendens L. 
Dicotyledons,Saxifragaceae,Saxifraga adscendens ssp. oregonensis,Synonym,Saxifraga adscendens,,,,3594,SAXADSORE2,,Saxifraga adscendens L. ssp. oregonensis (Raf.) Bacig. 
Dicotyledons,Saxifragaceae,Saxifraga adscendens var. oregonensis,Synonym,Saxifraga adscendens,,,,3594,SAXADSORE,,Saxifraga adscendens L. var. oregonensis (Raf.) Breitung 
Dicotyledons,Saxifragaceae,Saxifraga aestivalis,Misapplied,Micranthes odontoloma,,,,3669,SAXAES,,Saxifraga aestivalis Fisch. & C.A. Mey. 
Dicotyledons,Saxifragaceae,Saxifraga aprica,Synonym,Micranthes aprica,,,,3599,SAXAPR,,Saxifraga aprica Greene 
Dicotyledons,Saxifragaceae,Saxifraga arguta,Misapplied,Micranthes odontoloma,,,,3669,SAXARG,,Saxifraga arguta D. Don 
Dicotyledons,Saxifragaceae,Saxifraga austromontana,Accepted,Saxifraga austromontana,,native,Fully described,3609,SAXAUS,,Saxifraga austromontana Wiegand 
Dicotyledons,Saxifragaceae,Saxifraga bronchialis,Synonym,Saxifraga vespertina,,,,3610,SAXBRO,,Saxifraga bronchialis L. 
Dicotyledons,Saxifragaceae,Saxifraga bronchialis ssp. austromontana,Synonym,Saxifraga austromontana,,,,3609,SAXBROAUS2,,Saxifraga bronchialis L. ssp. austromontana (Wiegand) Piper 
Dicotyledons,Saxifragaceae,Saxifraga bronchialis ssp. vespertina,Synonym,Saxifraga vespertina,,,,3610,SAXBROVES2,,Saxifraga bronchialis L. ssp. vespertina (Small) Piper 
Dicotyledons,Saxifragaceae,Saxifraga bronchialis var. austromontana,Synonym,Saxifraga austromontana,,,,3609,SAXBROAUS,,Saxifraga bronchialis L. var. austromontana (Wiegand) Piper ex G.N. Jones 
Dicotyledons,Saxifragaceae,Saxifraga bronchialis var. vespertina,Synonym,Saxifraga vespertina,,,,3610,SAXBROVES,,Saxifraga bronchialis L. var. vespertina (Small) Rosend. 
Dicotyledons,Saxifragaceae,Saxifraga caespitosa,Synonym,Saxifraga cespitosa,,,,3612,SAXCAE,,Saxifraga caespitosa L. 
Dicotyledons,Saxifragaceae,Saxifraga caespitosa var. subgemmifera,Synonym,Saxifraga cespitosa,,,,3612,SAXCAESUB,,Saxifraga caespitosa L. var. subgemmifera (Engl. & Irmsch.) C.L. Hitchc. 
Dicotyledons,Saxifragaceae,Saxifraga californica,Synonym,Micranthes californica,,,,3611,SAXCAL,,Saxifraga californica Greene 
Dicotyledons,Saxifragaceae,Saxifraga cespitosa,Accepted,Saxifraga cespitosa,,native,Fully described,3612,SAXCES,,Saxifraga cespitosa L. 
Dicotyledons,Saxifragaceae,Saxifraga cespitosa var. subgemmifera,Synonym,Saxifraga cespitosa,,,,3612,SAXCESSUB,,Saxifraga cespitosa L. var. subgemmifera (Engl. & Irmsch.) C.L. Hitchc. 
Dicotyledons,Saxifragaceae,Saxifraga columbiana,Synonym,Micranthes nidifica,,,,3658,SAXCOL,,Saxifraga columbiana Piper 
Dicotyledons,Saxifragaceae,Saxifraga debilis,Misapplied,Saxifraga hyperborea,,,,3620,SAXDEB,,Saxifraga debilis Engelm. 
Dicotyledons,Saxifragaceae,Saxifraga fallax,Synonym,Micranthes californica,,,,3611,SAXFAL,,Saxifraga fallax Greene 
Dicotyledons,Saxifragaceae,Saxifraga ferruginea,Synonym,Micranthes ferruginea,,,,3630,SAXFER,,Saxifraga ferruginea Graham 
Dicotyledons,Saxifragaceae,Saxifraga ferruginea var. ferruginea,Synonym,Micranthes ferruginea,,,,3630,SAXFERFER,,Saxifraga ferruginea Graham var. ferruginea 
Dicotyledons,Saxifragaceae,Saxifraga ferruginea var. macounii,Synonym,Micranthes ferruginea,,,,3630,SAXFERMAC,,Saxifraga ferruginea Graham var. macounii Engl. & Irmsch. 
Dicotyledons,Saxifragaceae,Saxifraga fragarioides,Synonym,Saxifragopsis fragarioides,,,,3632,SAXFRA2,,Saxifraga fragarioides Greene 
Dicotyledons,Saxifragaceae,Saxifraga fragosa,Synonym,Micranthes fragosa,,,,3638,SAXFRA3,,Saxifraga fragosa Suksd. ex Small 
Dicotyledons,Saxifragaceae,Saxifraga fragosa ssp. claytoniaefolia,Synonym,Micranthes fragosa,,,,3638,SAXFRACLA,,Saxifraga fragosa Suksd. ex Small ssp. claytoniaefolia (Canby) Bacig. 
Dicotyledons,Saxifragaceae,Saxifraga fragosa var. fragosa,Synonym,Micranthes fragosa,,,,3638,SAXFRAFRA,,Saxifraga fragosa Suksd. ex Small var. fragosa 
Dicotyledons,Saxifragaceae,Saxifraga hallii,Synonym,Micranthes marshallii,,,,3651,SAXHAL,,Saxifraga hallii A. Gray 
Dicotyledons,Saxifragaceae,Saxifraga howellii,Synonym,Micranthes howellii,,,,3636,SAXHOW,,Saxifraga howellii Greene 
Dicotyledons,Saxifragaceae,Saxifraga hyperborea,Accepted,Saxifraga hyperborea,,native,Fully described,3620,SAXHYP,,Saxifraga hyperborea R. Br. 
Dicotyledons,Saxifragaceae,Saxifraga idahoensis,Misapplied,Micranthes occidentalis,,,,3668,SAXIDA,,Saxifraga idahoensis Piper 
Dicotyledons,Saxifragaceae,Saxifraga integrifolia,Synonym,Micranthes integrifolia,,,,3639,SAXINT,,Saxifraga integrifolia Hook. 
Dicotyledons,Saxifragaceae,Saxifraga integrifolia var. claytoniaefolia,Synonym,Micranthes fragosa,,,,3638,SAXINTCLA2,,Saxifraga integrifolia Hook. var. claytoniaefolia (Canby ex Small) Rosend. 
Dicotyledons,Saxifragaceae,Saxifraga integrifolia var. columbiana,Synonym,Micranthes nidifica,,,,3658,SAXINTCOL,,Saxifraga integrifolia Hook. var. columbiana (Piper) C.L. Hitchc. 
Dicotyledons,Saxifragaceae,Saxifraga integrifolia var. integrifolia,Synonym,Micranthes integrifolia,,,,3639,SAXINTINT,,Saxifraga integrifolia Hook. var. integrifolia 
Dicotyledons,Saxifragaceae,Saxifraga integrifolia var. leptopetala,Synonym,Micranthes nidifica,,,,3658,SAXINTLEP,,Saxifraga integrifolia Hook. var. leptopetala (Suksd.) Engl. & Irmsch. 
Dicotyledons,Saxifragaceae,Saxifraga marshallii,Synonym,Micranthes marshallii,,,,3651,SAXMAR,,Saxifraga marshallii Greene 
Dicotyledons,Saxifragaceae,Saxifraga mertensiana,Accepted,Saxifraga mertensiana,,native,Fully described,3652,SAXMER,,Saxifraga mertensiana Bong. 
Dicotyledons,Saxifragaceae,Saxifraga nidifica,Synonym,Micranthes nidifica,in part,,,3658,SAXNID7MICNID,,Saxifraga nidifica Greene 
Dicotyledons,Saxifragaceae,Saxifraga nidifica,Synonym,Micranthes fragosa,in part,,,3638,SAXNID7MICFRA,,Saxifraga nidifica Greene 
Dicotyledons,Saxifragaceae,Saxifraga nidifica var. claytoniifolia,Synonym,Micranthes fragosa,,,,3638,SAXNIDCLA,,Saxifraga nidifica Greene var. claytoniifolia (Canby ex Small) Elvander 
Dicotyledons,Saxifragaceae,Saxifraga nidifica var. nidifica,Synonym,Micranthes nidifica,,,,3658,SAXNIDNID,,Saxifraga nidifica Greene var. nidifica 
Dicotyledons,Saxifragaceae,Saxifraga nuttallii,Synonym,Cascadia nuttallii,,,,3660,SAXNUT,,Saxifraga nuttallii Small 
Dicotyledons,Saxifragaceae,Saxifraga occidentalis,Synonym,Micranthes occidentalis,,,,3668,SAXOCC,,Saxifraga occidentalis S. Watson 
Dicotyledons,Saxifragaceae,Saxifraga occidentalis ssp. occidentalis,Synonym,Micranthes occidentalis,,,,3668,SAXOCCOCC2,,Saxifraga occidentalis S. Watson ssp. occidentalis 
Dicotyledons,Saxifragaceae,Saxifraga occidentalis ssp. rufidula,Synonym,Micranthes rufidula,,,,3690,SAXOCCRUF,,Saxifraga occidentalis S. Watson ssp. rufidula (Small) Bacig. 
Dicotyledons,Saxifragaceae,Saxifraga occidentalis var. aequidentata,Synonym,Micranthes rufidula,,,,3690,SAXOCCAEQ,,Saxifraga occidentalis S. Watson var. aequidentata (Small) M. Peck 
Dicotyledons,Saxifragaceae,Saxifraga occidentalis var. allenii,Synonym,Micranthes occidentalis,,,,3668,SAXOCCALL,,Saxifraga occidentalis S. Watson var. allenii (Small) C.L. Hitchc. 
Dicotyledons,Saxifragaceae,Saxifraga occidentalis var. dentata,Synonym,Micranthes gormanii,,,,3665,SAXOCCDEN,,Saxifraga occidentalis S. Watson var. dentata (Engl. & Irmsch.) C.L. Hitchc. 
Dicotyledons,Saxifragaceae,Saxifraga occidentalis var. idahoensis,Misapplied,Micranthes occidentalis,,,,3668,SAXOCCIDA,,Saxifraga occidentalis S. Watson var. idahoensis (Piper) C.L. Hitchc. 
Dicotyledons,Saxifragaceae,Saxifraga occidentalis var. latipetiolata,Synonym,Micranthes oregana,,,,3676,SAXOCCLAT,,Saxifraga occidentalis S. Watson var. latipetiolata C.L. Hitchc. 
Dicotyledons,Saxifragaceae,Saxifraga occidentalis var. occidentalis,Synonym,Micranthes occidentalis,,,,3668,SAXOCCOCC,,Saxifraga occidentalis S. Watson var. occidentalis 
Dicotyledons,Saxifragaceae,Saxifraga occidentalis var. rufidula,Synonym,Micranthes rufidula,,,,3690,SAXOCCRUF2,,Saxifraga occidentalis S. Watson var. rufidula (Small) C.L. Hitchc. 
Dicotyledons,Saxifragaceae,Saxifraga occidentalis var. wallowensis,Synonym,Micranthes occidentalis,,,,3668,SAXOCCWAL,,Saxifraga occidentalis S. Watson var. wallowensis M. Peck 
Dicotyledons,Saxifragaceae,Saxifraga odontoloma,Synonym,Micranthes odontoloma,,,,3669,SAXODO,,Saxifraga odontoloma Piper 
Dicotyledons,Saxifragaceae,Saxifraga oppositifolia,Accepted,Saxifraga oppositifolia,,native,Fully described,3673,SAXOPP,,Saxifraga oppositifolia L. 
Dicotyledons,Saxifragaceae,Saxifraga oppositifolia ssp. oppositifolia,Synonym,Saxifraga oppositifolia,,,,3673,SAXOPPOPP,,Saxifraga oppositifolia L. ssp. oppositifolia 
Dicotyledons,Saxifragaceae,Saxifraga oregana,Synonym,Micranthes oregana,,,,3676,SAXORE,,Saxifraga oregana Howell 
Dicotyledons,Saxifragaceae,Saxifraga oregana var. montanensis,Synonym,Micranthes oregana,,,,3676,SAXOREMON,,Saxifraga oregana Howell var. montanensis (Small) C.L. Hitchc. 
Dicotyledons,Saxifragaceae,Saxifraga oregana var. oregana,Synonym,Micranthes oregana,,,,3676,SAXOREORE,,Saxifraga oregana Howell var. oregana 
Dicotyledons,Saxifragaceae,Saxifraga parvifolia,Synonym,Micranthes californica,,,,3611,SAXPAR,,Saxifraga parvifolia Greene 
Dicotyledons,Saxifragaceae,Saxifraga punctata var. cascadensis,Synonym,Micranthes nelsoniana var. cascadensis,,,,14813,SAXPUNCAS,,Saxifraga punctata L. var. cascadensis (Calder & Savile) C.L. Hitchc. 
Dicotyledons,Saxifragaceae,Saxifraga rivularis,Misapplied,Saxifraga hyperborea,,,,3620,SAXRIV,,Saxifraga rivularis L. 
Dicotyledons,Saxifragaceae,Saxifraga rufidula,Synonym,Micranthes rufidula,,,,3690,SAXRUF,,Saxifraga rufidula (Small) Macoun 
Dicotyledons,Saxifragaceae,Saxifraga tolmiei,Synonym,Micranthes tolmiei,,,,3699,SAXTOL,,Saxifraga tolmiei Torr. & A. Gray 
Dicotyledons,Saxifragaceae,Saxifraga tolmiei var. tolmiei,Synonym,Micranthes tolmiei,,,,3699,SAXTOLTOL,,Saxifraga tolmiei Torr. & A. Gray var. tolmiei 
Dicotyledons,Saxifragaceae,Saxifraga tridactylites,Accepted,Saxifraga tridactylites,,"exotic, not naturalized",,14100,SAXTRI,,Saxifraga tridactylites L. 
Dicotyledons,Saxifragaceae,Saxifraga vespertina,Accepted,Saxifraga vespertina,,native,Fully described,3610,SAXVES,,Saxifraga vespertina (Small) Fedde 
Dicotyledons,Saxifragaceae,Saxifragopsis fragarioides,Accepted,Saxifragopsis fragarioides,,native,Fully described,3632,SAXFRA,,Saxifragopsis fragarioides (Greene) Small 
Dicotyledons,Saxifragaceae,Suksdorfia ranunculifolia,Synonym,Hemieva ranunculifolia,,,,4017,SUKRAN,,Suksdorfia ranunculifolia (Hook.) Engl. 
Dicotyledons,Saxifragaceae,Suksdorfia violacea,Accepted,Suksdorfia violacea,,native,Fully described,4019,SUKVIO,,Suksdorfia violacea A. Gray 
Dicotyledons,Saxifragaceae,Sullivantia oregana,Accepted,Sullivantia oregana,,native,Fully described,4016,SULORE,,Sullivantia oregana S. Watson 
Dicotyledons,Saxifragaceae,Tellima grandiflora,Accepted,Tellima grandiflora,,native,Fully described,4053,TELGRA,,Tellima grandiflora (Pursh) Douglas ex Lindl. 
Dicotyledons,Saxifragaceae,Tellima odorata,Synonym,Tellima grandiflora,,,,4053,TELODO,,Tellima odorata Howell 
Dicotyledons,Saxifragaceae,Tiarella laciniata,Synonym,Tiarella trifoliata var. laciniata,,,,4092,TIALAC,,Tiarella laciniata Hook. 
Dicotyledons,Saxifragaceae,Tiarella trifoliata,Accepted,Tiarella trifoliata,Bare species,native,Fully described,9665,TIATRI,,Tiarella trifoliata L. 
Dicotyledons,Saxifragaceae,Tiarella trifoliata var. laciniata,Accepted,Tiarella trifoliata var. laciniata,,native,Fully described,4092,TIATRILAC,,Tiarella trifoliata L. var. laciniata (Hook.) Wheelock 
Dicotyledons,Saxifragaceae,Tiarella trifoliata var. trifoliata,Accepted,Tiarella trifoliata var. trifoliata,,native,Fully described,4093,TIATRITRI,,Tiarella trifoliata L. var. trifoliata 
Dicotyledons,Saxifragaceae,Tiarella trifoliata var. unifoliata,Accepted,Tiarella trifoliata var. unifoliata,,native,Fully described,4094,TIATRIUNI,,Tiarella trifoliata L. var. unifoliata (Hook.) Kurtz 
Dicotyledons,Saxifragaceae,Tiarella unifoliata,Synonym,Tiarella trifoliata var. unifoliata,,,,4094,TIAUNI,,Tiarella unifoliata Hook. 
Dicotyledons,Saxifragaceae,Tolmiea diplomenziesii,Synonym,Tolmiea menziesii,,,,4102,TOLDIP,,"Tolmiea diplomenziesii Judd, Soltis & P. Soltis "
Dicotyledons,Saxifragaceae,Tolmiea menziesii,Accepted,Tolmiea menziesii,,native,Fully described,4102,TOLMEN,,Tolmiea menziesii (Pursh) Torr. & A. Gray 
Dicotyledons,Scrophulariaceae,Buddleja davidii,Accepted,Buddleja davidii,,"exotic, naturalized",Fully described,4628,BUDDAV,,Buddleja davidii Franch. 
Dicotyledons,Scrophulariaceae,Limosella acaulis,Synonym,Limosella aquatica,,,,2353,LIMACA,,Limosella acaulis Sessé & Moç. 
Dicotyledons,Scrophulariaceae,Limosella aquatica,Accepted,Limosella aquatica,,native,Fully described,2353,LIMAQU,,Limosella aquatica L. 
Dicotyledons,Scrophulariaceae,Limosella aquatica var. aquatica,Synonym,Limosella aquatica,,,,2353,LIMAQUAQU,,Limosella aquatica L. var. aquatica 
Dicotyledons,Scrophulariaceae,Scrophularia californica,Accepted,Scrophularia californica,,native,Fully described,3713,SCRCAL,,Scrophularia californica Cham. & Schltdl. 
Dicotyledons,Scrophulariaceae,Scrophularia californica ssp. californica,Synonym,Scrophularia californica,,,,3713,SCRCALCAL,,Scrophularia californica Cham. & Schltdl. ssp. californica 
Dicotyledons,Scrophulariaceae,Scrophularia californica var. oregana,Synonym,Scrophularia californica,,,,3713,SCRCALORE,,Scrophularia californica Cham. & Schltdl. var. oregana (Pennell) Cronquist 
Dicotyledons,Scrophulariaceae,Scrophularia lanceolata,Accepted,Scrophularia lanceolata,,native,Fully described,3724,SCRLAN,,Scrophularia lanceolata Pursh 
Dicotyledons,Scrophulariaceae,Verbascum blattaria,Accepted,Verbascum blattaria,,"exotic, naturalized",Fully described,4262,VERBLA,,Verbascum blattaria L. 
Dicotyledons,Scrophulariaceae,Verbascum phlomoides,Accepted,Verbascum phlomoides,,"exotic, not naturalized",,4962,VERPHL,,Verbascum phlomoides L. 
Dicotyledons,Scrophulariaceae,Verbascum speciosum,Accepted,Verbascum speciosum,,"exotic, not naturalized",,4961,VERSPE,,Verbascum speciosum Schrad. 
Dicotyledons,Scrophulariaceae,Verbascum thapsus,Accepted,Verbascum thapsus,,"exotic, naturalized",Fully described,4282,VERTHA,,Verbascum thapsus L. 
Dicotyledons,Scrophulariaceae,Verbascum thapsus ssp. thapsus,Synonym,Verbascum thapsus,,,,4282,VERTHATHA,,Verbascum thapsus L. ssp. thapsus 
Dicotyledons,Simaroubaceae,Ailanthus altissima,Accepted,Ailanthus altissima,,"exotic, naturalized",Fully described,97,AILALT,,Ailanthus altissima (Mill.) Swingle 
Dicotyledons,Solanaceae,Calibrachoa parviflora,Accepted,Calibrachoa parviflora,,"exotic, not naturalized",,4430,CALPAR,,Calibrachoa parviflora (Juss.) D'Arcy 
Dicotyledons,Solanaceae,Chamaesaracha nana,Synonym,Leucophysalis nana,,,,1091,CHANAN,,Chamaesaracha nana (A. Gray) A. Gray 
Dicotyledons,Solanaceae,Datura ferox,Synonym,Datura quercifolia,,,,10735,DATFER,,Datura ferox L. 
Dicotyledons,Solanaceae,Datura quercifolia,Accepted,Datura quercifolia,,"exotic, not naturalized",,10735,DATQUE,,Datura quercifolia Kunth 
Dicotyledons,Solanaceae,Datura stramonium,Accepted,Datura stramonium,,"exotic, naturalized",Fully described,1378,DATSTR,,Datura stramonium L. 
Dicotyledons,Solanaceae,Datura stramonium var. stramonium,Synonym,Datura stramonium,,,,1378,DATSTRSTR,,Datura stramonium L. var. stramonium 
Dicotyledons,Solanaceae,Datura stramonium var. tatula,Synonym,Datura stramonium,,,,1378,DATSTRTAT,,Datura stramonium L. var. tatula (L.) Torr. 
Dicotyledons,Solanaceae,Datura tatula,Synonym,Datura stramonium,,,,1378,DATTAT,,Datura tatula L. 
Dicotyledons,Solanaceae,Datura wrightii,Accepted,Datura wrightii,,"exotic, naturalized",Fully described,12992,DATWRI,,Datura wrightii Regel 
Dicotyledons,Solanaceae,Hyoscyamus niger,Accepted,Hyoscyamus niger,,"exotic, naturalized",Fully described,2121,HYONIG,,Hyoscyamus niger L. 
Dicotyledons,Solanaceae,Leucophysalis nana,Accepted,Leucophysalis nana,,native,Fully described,1091,LEUNAN,,Leucophysalis nana (A. Gray) Averett 
Dicotyledons,Solanaceae,Lycium barbarum,Accepted,Lycium barbarum,,"exotic, not naturalized",Fully described,2571,LYCBAR,,Lycium barbarum L. 
Dicotyledons,Solanaceae,Lycium chinense,Accepted,Lycium chinense,,"exotic, not naturalized",,14445,LYCCHI,,Lycium chinense Mill. 
Dicotyledons,Solanaceae,Lycium halimifolium,Synonym,Lycium barbarum,,,,2571,LYCHAL,,Lycium halimifolium Mill. 
Dicotyledons,Solanaceae,Nicotiana acuminata,Accepted,Nicotiana acuminata,Bare species,"exotic, naturalized",Fully described,9720,NICACU,,Nicotiana acuminata (Graham) Hook. 
Dicotyledons,Solanaceae,Nicotiana acuminata var. multiflora,Accepted,Nicotiana acuminata var. multiflora,,"exotic, naturalized",Fully described,2820,NICACUMUL,,Nicotiana acuminata (Graham) Hook. var. multiflora (Phil.) Reiche 
Dicotyledons,Solanaceae,Nicotiana attenuata,Accepted,Nicotiana attenuata,,native,Fully described,2821,NICATT,,Nicotiana attenuata Torr. ex S. Watson 
Dicotyledons,Solanaceae,Nicotiana bigelovii,Synonym,Nicotiana quadrivalvis,,,,2822,NICBIG,,Nicotiana bigelovii (Torr.) S. Watson 
Dicotyledons,Solanaceae,Nicotiana quadrivalvis,Accepted,Nicotiana quadrivalvis,,native,Fully described,2822,NICQUA,,Nicotiana quadrivalvis Pursh 
